78.0	1.7718327	1.7847475	1.8168565	1.8056953	1.8167981	1.7965003	1.8168565	1.8382993
79.0	1.7846864	1.7965363	1.8253758	1.8153763	1.8253198	1.8072139	1.8253758	1.8434819
80.0	1.7964782	1.8072482	1.8327813	1.8239524	1.8327277	1.8168368	1.8327813	1.8475257
81.0	1.8071928	1.8168696	1.8390636	1.8314129	1.8390124	1.825357	1.8390636	1.8504255
82.0	1.8168168	1.8253882	1.844215	1.8377483	1.8441658	1.8327633	1.844215	1.8521779
83.0	1.8253379	1.8327931	1.8482286	1.8429508	1.8481815	1.8390465	1.8482286	1.8527805
84.0	1.8327452	1.8390749	1.8510994	1.8470138	1.8510543	1.8441986	1.8510994	1.8522326
85.0	1.8390293	1.8442256	1.8528237	1.8499323	1.8527806	1.848213	1.8528237	1.8505352
86.0	1.8441821	1.8482387	1.8533994	1.8517027	1.8533581	1.8510844	1.8533994	1.8476903
87.0	1.8481973	1.851109	1.8528258	1.8523228	1.8527863	1.8528094	1.8528258	1.8437018
88.0	1.8510696	1.8528329	1.8511034	1.8517921	1.8510656	1.8533858	1.8511034	1.8385748
89.0	1.8527952	1.8534081	1.8482347	1.8501111	1.8481985	1.8528126	1.8482347	1.8323157
90.0	1.8533723	1.852834	1.844223	1.8472824	1.8441885	1.8510909	1.844223	1.8249328
